Region,CharterApplicationId,Year,CouncilNumber,SequenceNumber,Timestamp,DateSubmitted,PmpOverallPoints,PmpOverallLevel,Item8CapitalContributionsCash,Item8CapitalContributionsMaterial,Item8EndowmentContributions,Item8FosContributions,LevelOrdealYouthFinal,LevelOrdealYoungAdultFinal,LevelOrdealAdultFinal,LevelBrotherhoodYouthFinal,LevelBrotherhoodYoungAdultFinal,LevelBrotherhoodAdultFinal,LevelVigilYouthFinal,LevelVigilYoungAdultFinal,LevelVigilAdultFinal,InductedOrdealYouthFinal,InductedOrdealAdultFinal,InductedBrotherhoodYouthFinal,InductedBrotherhoodAdultFinal,InductedVigilYouthFinal,InductedVigilAdultFinal,ElectedCurrentYouthFinal,ElectedCurrentAdultFinal,ElectedPreviousYouthFinal,ElectedPreviousAdultFinal,UnitCountFinal,Item1ElectionsConducted,Item1ElectionsNoEligibleScouts,Item1VisitsConducted,Item3ActivatedYouth,Item9ServiceHours,Section,CouncilName
G      ,2980,2020,172,1,1/1/2021   ,1/1/2021      ,10,None            ,900.00                        ,0.00                              ,"2,000.00                  ",200.00                ,87.0,17.0,25.0,47.0,28.0,93.0,0.0,6.0,124.0,33.0,5.0,8.0,4.0,0.0,0.0,59.0,7.0,22.0,4.0,57.0,47.0,27.0,47.0,7.0,5035.0,8,Cho-Gun-Mun-A-Nock                           
G      ,3238,2021,172,2,12/31/2021 ,12/30/2021    ,20,Thriving        ,"1,000.00                    ",0.00                              ,"2,000.00                  ",400.00                ,77.0,27.0,18.0,41.0,28.0,86.0,2.0,4.0,114.0,53.0,4.0,23.0,2.0,4.0,4.0,69.0,12.0,16.0,1.0,56.0,56.0,29.0,56.0,26.0,6146.0,8,Cho-Gun-Mun-A-Nock                           
G      ,2701,2019,172,1,1/1/2020   ,12/31/2019    ,15,None            ,565.00                        ,200.00                            ,"2,000.00                  ","1,000.00            ",122.0,10.0,29.0,65.0,32.0,105.0,1.0,12.0,141.0,67.0,8.0,25.0,5.0,6.0,5.0,84.0,9.0,23.0,2.0,64.0,64.0,36.0,64.0,24.0,12916.0,8,Cho-Gun-Mun-A-Nock                           
G      ,3783,2023,172,1,2/3/2024   ,2/2/2024      ,12,None            ,"1,000.00                    ",0.00                              ,"2,000.00                  ",600.00                ,78.0,11.0,19.0,40.0,13.0,69.0,0.0,2.0,111.0,55.0,8.0,20.0,10.0,0.0,0.0,75.0,7.0,28.0,4.0,52.0,39.0,11.0,28.0,21.0,2557.0,8,Cho-Gun-Mun-A-Nock                           
G      ,3423,2022,172,1,12/23/2022 ,12/22/2022    ,14,Thriving        ,0.00                          ,"1,000.00                        ","2,000.00                  ",400.00                ,94.0,17.0,35.0,27.0,25.0,83.0,0.0,6.0,124.0,67.0,17.0,16.0,2.0,2.0,3.0,74.0,18.0,42.0,13.0,52.0,52.0,25.0,52.0,21.0,5224.0,8,Cho-Gun-Mun-A-Nock                           
G      ,3011,2020,173,1,1/11/2021  ,1/10/2021     ,14,None            ,0.00                          ,200.00                            ,"1,000.00                  ","1,000.00            ",20.0,1.0,7.0,12.0,1.0,22.0,1.0,3.0,35.0,13.0,1.0,4.0,1.0,0.0,0.0,13.0,1.0,0.0,0.0,59.0,40.0,30.0,10.0,0.0,1500.0,8,Sac-N-Fox                                    
G      ,3267,2021,173,1,1/12/2022  ,1/11/2022     ,19,Thriving        ,250.00                        ,0.00                              ,0.00                        ,"1,000.00            ",34.0,0.0,4.0,15.0,3.0,25.0,1.0,1.0,37.0,27.0,1.0,11.0,0.0,0.0,0.0,28.0,1.0,2.0,0.0,55.0,10.0,40.0,10.0,0.0,2000.0,8,Sac-N-Fox                                    
G      ,3541,2023,173,1,11/14/2023 ,11/14/2023    ,17,Thriving        ,"1,000.00                    ",0.00                              ,"1,000.00                  ","1,000.00            ",43.0,5.0,14.0,26.0,6.0,38.0,0.0,1.0,37.0,44.0,9.0,15.0,7.0,0.0,0.0,54.0,9.0,0.0,0.0,51.0,26.0,3.0,24.0,0.0,2500.0,8,Sac-N-Fox                                    
G      ,2744,2019,173,1,1/20/2020  ,1/18/2020     ,10,None            ,0.00                          ,250.00                            ,0.00                        ,"1,000.00            ",54.0,4.0,11.0,11.0,6.0,38.0,1.0,4.0,42.0,35.0,3.0,7.0,7.0,2.0,0.0,36.0,4.0,0.0,0.0,63.0,45.0,20.0,20.0,2.0,1000.0,8,Sac-N-Fox                                    
G      ,3466,2022,173,1,12/29/2022 ,12/28/2022    ,18,Thriving        ,350.00                        ,0.00                              ,0.00                        ,"1,000.00            ",48.0,2.0,15.0,20.0,4.0,26.0,0.0,2.0,39.0,44.0,11.0,9.0,3.0,0.0,0.0,53.0,13.0,0.0,0.0,52.0,45.0,20.0,21.0,1.0,2500.0,8,Sac-N-Fox                                    
G      ,3331,2022,178,1,12/14/2022 ,12/13/2022    ,26,High Performing ,0.00                          ,"8,000.00                        ",0.00                        ,0.00                  ,65.0,6.0,18.0,27.0,15.0,45.0,0.0,6.0,40.0,42.0,7.0,19.0,5.0,2.0,2.0,42.0,7.0,0.0,0.0,27.0,29.0,11.0,18.0,17.0,2647.0,8,Timmeu                                       
G      ,3557,2023,178,1,12/2/2023  ,12/1/2023     ,14,Thriving        ,"7,000.00                    ",0.00                              ,0.00                        ,0.00                  ,56.0,5.0,15.0,37.0,10.0,48.0,0.0,1.0,39.0,32.0,4.0,19.0,7.0,0.0,0.0,45.0,7.0,15.0,4.0,22.0,27.0,10.0,17.0,15.0,1146.0,8,Timmeu                                       
G      ,3073,2021,178,1,12/11/2021 ,12/10/2021    ,24,High Performing ,0.00                          ,0.00                              ,0.00                        ,0.00                  ,57.0,2.0,17.0,18.0,11.0,45.0,1.0,7.0,35.0,40.0,2.0,11.0,5.0,5.0,1.0,29.0,1.0,11.0,0.0,29.0,26.0,9.0,17.0,13.0,2325.0,8,Timmeu                                       
G      ,2823,2020,178,1,12/16/2020 ,12/15/2020    ,9,None            ,"9,000.00                    ",0.00                              ,0.00                        ,0.00                  ,32.0,6.0,13.0,17.0,9.0,28.0,0.0,2.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,43.0,4.0,0.0,0.0,31.0,24.0,4.0,0.0,0.0,730.0,8,Timmeu                                       
G      ,2641,2019,178,1,12/27/2019 ,12/27/2019    ,11,None            ,"5,000.00                    ","4,000.00                        ",0.00                        ,0.00                  ,68.0,7.0,17.0,30.0,15.0,36.0,0.0,8.0,36.0,37.0,6.0,12.0,2.0,3.0,2.0,43.0,4.0,16.0,0.0,28.0,24.0,6.0,24.0,6.0,1939.0,8,Timmeu                                       
