Region,CharterApplicationId,Year,CouncilNumber,SequenceNumber,Timestamp,DateSubmitted,PmpOverallPoints,PmpOverallLevel,Item8CapitalContributionsCash,Item8CapitalContributionsMaterial,Item8EndowmentContributions,Item8FosContributions,LevelOrdealYouthFinal,LevelOrdealYoungAdultFinal,LevelOrdealAdultFinal,LevelBrotherhoodYouthFinal,LevelBrotherhoodYoungAdultFinal,LevelBrotherhoodAdultFinal,LevelVigilYouthFinal,LevelVigilYoungAdultFinal,LevelVigilAdultFinal,InductedOrdealYouthFinal,InductedOrdealAdultFinal,InductedBrotherhoodYouthFinal,InductedBrotherhoodAdultFinal,InductedVigilYouthFinal,InductedVigilAdultFinal,ElectedCurrentYouthFinal,ElectedCurrentAdultFinal,ElectedPreviousYouthFinal,ElectedPreviousAdultFinal,UnitCountFinal,Item1ElectionsConducted,Item1ElectionsNoEligibleScouts,Item1VisitsConducted,Item3ActivatedYouth,Item9ServiceHours,Section,CouncilName
G      ,3569,2023,286,1,12/7/2023  ,12/7/2023     ,21,Thriving        ,0.00                          ,0.00                              ,0.00                        ,"2,400.00            ",,,,,,,,,,,,,,,,,,,,,,,,,,11,Ka'Niss Ma'Ingan                             
G      ,2875,2020,286,1,12/21/2020 ,12/20/2020    ,6,None            ,0.00                          ,0.00                              ,0.00                        ,"1,700.00            ",,,,,,,,,,,,,,,,,,,,,,,,,,11,Ka'Niss Ma'Ingan                             
G      ,3143,2021,286,1,12/19/2021 ,12/19/2021    ,14,Thriving        ,0.00                          ,0.00                              ,0.00                        ,"1,000.00            ",,,,,,,,,,,,,,,,,,,,,,,,,,11,Ka'Niss Ma'Ingan                             
G      ,2603,2019,286,1,12/21/2019 ,12/20/2019    ,15,None            ,0.00                          ,0.00                              ,0.00                        ,"1,700.00            ",62.0,8.0,23.0,29.0,10.0,25.0,1.0,4.0,30.0,34.0,6.0,18.0,5.0,2.0,3.0,39.0,6.0,0.0,0.0,49.0,17.0,2.0,21.0,21.0,1519.0,11,Ka'Niss Ma'Ingan                             
G      ,3469,2022,286,1,12/29/2022 ,12/29/2022    ,20,Thriving        ,0.00                          ,0.00                              ,0.00                        ,0.00                  ,,,,,,,,,,,,,,,,,,,,,,,,,,11,Ka'Niss Ma'Ingan                             
G      ,3574,2023,296,1,12/9/2023  ,12/8/2023     ,12,None            ,0.00                          ,0.00                              ,0.00                        ,"1,400.00            ",,,,,,,,,,,,,,,,,,,,,,,,,,11,Naguonabe                                    
G      ,3026,2021,296,1,11/21/2021 ,11/20/2021    ,23,High Performing ,"1,000.00                    ",0.00                              ,0.00                        ,550.00                ,,,,,,,,,,,,,,,,,,,,,,,,,,11,Naguonabe                                    
G      ,2734,2019,296,1,1/8/2020   ,1/7/2020      ,7,None            ,"1,000.00                    ",750.00                            ,0.00                        ,"1,900.00            ",52.0,2.0,14.0,17.0,6.0,26.0,0.0,7.0,39.0,27.0,5.0,6.0,5.0,2.0,2.0,49.0,2.0,0.0,0.0,69.0,43.0,4.0,33.0,1.0,1325.0,11,Naguonabe                                    
G      ,3323,2022,296,1,12/13/2022 ,12/13/2022    ,17,Thriving        ,0.00                          ,0.00                              ,0.00                        ,750.00                ,,,,,,,,,,,,,,,,,,,,,,,,,,11,Naguonabe                                    
G      ,3014,2020,296,1,1/14/2021  ,1/14/2021     ,7,None            ,0.00                          ,0.00                              ,0.00                        ,0.00                  ,,,,,,,,,,,,,,,,,,,,,,,,,,11,Naguonabe                                    
G      ,3451,2022,429,1,12/28/2022 ,12/27/2022    ,13,None            ,"1,000.00                    ",0.00                              ,0.00                        ,"1,500.00            ",,,,,,,,,,,,,,,,,,,,,,,,,,11,Pa-Hin                                       
G      ,2889,2020,429,1,12/22/2020 ,12/21/2020    ,4,None            ,0.00                          ,0.00                              ,500.00                      ,"1,000.00            ",,,,,,,,,,,,,,,,,,,,,,,,,,11,Pa-Hin                                       
G      ,3241,2021,429,1,12/31/2021 ,12/31/2021    ,11,None            ,0.00                          ,0.00                              ,"1,000.00                  ",500.00                ,,,,,,,,,,,,,,,,,,,,,,,,,,11,Pa-Hin                                       
G      ,3680,2023,429,1,12/23/2023 ,12/22/2023    ,10,None            ,0.00                          ,0.00                              ,0.00                        ,"2,000.00            ",,,,,,,,,,,,,,,,,,,,,,,,,,11,Pa-Hin                                       
G      ,2572,2019,429,1,12/18/2019 ,12/17/2019    ,5,None            ,"5,700.00                    ",0.00                              ,"1,000.00                  ","3,180.00            ",129.0,11.0,52.0,33.0,8.0,46.0,4.0,5.0,67.0,72.0,24.0,19.0,5.0,5.0,7.0,127.0,30.0,1.0,0.0,133.0,0.0,74.0,0.0,9.0,1896.0,11,Pa-Hin                                       
G      ,2953,2020,733,1,12/30/2020 ,12/30/2020    ,7,None            ,0.00                          ,0.00                              ,0.00                        ,"1,220.00            ",,,,,,,,,,,,,,,,,,,,,,,,,,11,Tetonwana                                    
G      ,1537,2019,733,1,12/10/2019 ,12/10/2019    ,14,None            ,"5,311.00                    ",0.00                              ,0.00                        ,"1,800.00            ",63.0,6.0,17.0,36.0,10.0,51.0,1.0,7.0,50.0,51.0,8.0,18.0,13.0,0.0,0.0,71.0,13.0,0.0,0.0,82.0,83.0,26.0,57.0,5.0,1268.0,11,Tetonwana                                    
G      ,3110,2021,733,1,12/15/2021 ,12/15/2021    ,20,Thriving        ,"2,200.00                    ",0.00                              ,0.00                        ,0.00                  ,,,,,,,,,,,,,,,,,,,,,,,,,,11,Tetonwana                                    
G      ,3727,2023,733,1,12/29/2023 ,12/28/2023    ,13,None            ,"1,847.23                    ",0.00                              ,0.00                        ,0.00                  ,,,,,,,,,,,,,,,,,,,,,,,,,,11,Tetonwana                                    
G      ,3327,2022,733,1,12/13/2022 ,12/13/2022    ,13,None            ,"1,480.00                    ",0.00                              ,0.00                        ,0.00                  ,,,,,,,,,,,,,,,,,,,,,,,,,,11,Tetonwana                                    
