Region ,CharterApplicationId ,Year ,CouncilNumber ,SequenceNumber ,Timestamp  ,DateSubmitted ,PmpOverallPoints ,PmpOverallLevel ,LevelOrdeal2020YouthFinal ,LevelOrdeal2020YoungAdultFinal ,LevelOrdeal2020AdultFinal ,LevelBrotherhood2020YouthFinal ,LevelBrotherhood2020YoungAdultFinal ,LevelBrotherhood2020AdultFinal ,LevelVigil2020YouthFinal ,LevelVigil2020YoungAdultFinal ,LevelVigil2020AdultFinal ,InductedOrdeal2020YouthFinal ,InductedOrdeal2020AdultFinal ,InductedBrotherhood2020YouthFinal ,InductedBrotherhood2020AdultFinal ,InductedVigil2020YouthFinal ,InductedVigil2020AdultFinal ,ElectedCurrent2020YouthFinal ,ElectedCurrent2020AdultFinal ,ElectedPrevious2020YouthFinal ,ElectedPrevious2020AdultFinal ,UnitCount2020Final ,Item1ElectionsConducted2020 ,Item1ElectionsNoEligibleScouts2020 ,Item1VisitsConducted2020 ,Item3ActivatedYouth2020 ,Item8CapitalContributionsCash ,Item8CapitalContributionsMaterial ,Item8EndowmentContributions ,Item8FosContributions ,Item9ServiceHours2020
G      ,                2882 ,2020 ,           41 ,             1 ,12/22/2020 ,12/21/2020    ,              14 ,Thriving        ,                       31 ,                             5 ,                       10 ,                             6 ,                                  4 ,                            18 ,                       0 ,                            4 ,                      28 ,                          25 ,                           7 ,                                2 ,                                1 ,                          0 ,                          0 ,                          36 ,                           7 ,                            0 ,                            0 ,                33 ,                         17 ,                                 7 ,                      29 ,                     16 ,0.00                          ,0.00                              ,"1,000.00"                  ,0.00                  ,                 1402
G      ,                2883 ,2020 ,           47 ,             1 ,12/22/2020 ,12/21/2020    ,               5 ,None            ,                      173 ,                            17 ,                       54 ,                            52 ,                                 23 ,                           110 ,                       0 ,                            7 ,                      73 ,                          85 ,                          14 ,                                0 ,                                0 ,                          0 ,                          0 ,                         242 ,                          23 ,                            0 ,                            0 ,               184 ,                         94 ,                                27 ,                      68 ,                     16 ,0.00                          ,0.00                              ,"2,000.00"                  ,0.00                  ,                 7010
G      ,                2885 ,2020 ,          106 ,             1 ,12/22/2020 ,12/21/2020    ,               9 ,None            ,                       28 ,                             2 ,                       12 ,                            14 ,                                  4 ,                            27 ,                       2 ,                            3 ,                      38 ,                          18 ,                           1 ,                                8 ,                                2 ,                          1 ,                          1 ,                          18 ,                           1 ,                            0 ,                            0 ,                74 ,                          6 ,                                 0 ,                       6 ,                      0 ,0.00                          ,0.00                              ,"1,000.00"                  ,0.00                  ,                   48
G      ,                2886 ,2020 ,          197 ,             2 ,12/22/2020 ,12/21/2020    ,              10 ,None            ,                       23 ,                             2 ,                       19 ,                            24 ,                                  5 ,                            31 ,                       1 ,                            5 ,                      40 ,                          12 ,                           7 ,                               11 ,                                1 ,                          5 ,                          0 ,                          37 ,                          12 ,                           16 ,                            3 ,                41 ,                         36 ,                                20 ,                      49 ,                      1 ,550.00                        ,750.00                            ,"2,000.00"                  ,"1,200.00"            ,                 1600
G      ,                2889 ,2020 ,          429 ,             1 ,12/22/2020 ,12/21/2020    ,               4 ,None            ,                      115 ,                             6 ,                       33 ,                            22 ,                                 14 ,                            37 ,                       3 ,                            7 ,                      63 ,                          45 ,                           4 ,                               14 ,                                7 ,                          3 ,                          4 ,                          96 ,                          13 ,                            0 ,                            0 ,               110 ,                          0 ,                                70 ,                       0 ,                      6 ,0.00                          ,0.00                              ,500.00                      ,"1,000.00"            ,                  272
G      ,                2893 ,2020 ,          620 ,             1 ,12/22/2020 ,12/21/2020    ,              11 ,None            ,                       82 ,                            22 ,                       57 ,                            93 ,                                 30 ,                           112 ,                       2 ,                            8 ,                      92 ,                           5 ,                           0 ,                               27 ,                               10 ,                          3 ,                          5 ,                         113 ,                          15 ,                          105 ,                           15 ,               115 ,                         74 ,                                 8 ,                      74 ,                      1 ,"12,500.00"                   ,"15,000.00"                       ,"2,000.00"                  ,"1,000.00"            ,                  183
G      ,                2895 ,2020 ,          899 ,             1 ,12/22/2020 ,12/21/2020    ,              13 ,None            ,                       94 ,                             5 ,                       43 ,                            49 ,                                 15 ,                            52 ,                       3 ,                           12 ,                     102 ,                          45 ,                           7 ,                               14 ,                                1 ,                          4 ,                          3 ,                          86 ,                          13 ,                           19 ,                            4 ,                57 ,                         57 ,                                30 ,                      57 ,                     12 ,0.00                          ,"1,000.00"                        ,0.00                        ,"2,500.00"            ,                 1910
G      ,                2896 ,2020 ,           49 ,             1 ,12/23/2020 ,12/22/2020    ,              11 ,None            ,                      148 ,                            18 ,                       64 ,                            55 ,                                 15 ,                            99 ,                       4 ,                           15 ,                      86 ,                          89 ,                          15 ,                               12 ,                                7 ,                          9 ,                          5 ,                         213 ,                          28 ,                            0 ,                            0 ,               171 ,                        165 ,                                 0 ,                     166 ,                     31 ,"1,000.00"                    ,"1,000.00"                        ,0.00                        ,"3,024.00"            ,                 2586
G      ,                2897 ,2020 ,          129 ,             1 ,12/23/2020 ,12/23/2020    ,               4 ,None            ,                      205 ,                            38 ,                       89 ,                            90 ,                                 59 ,                           141 ,                       1 ,                           15 ,                     120 ,                          67 ,                          17 ,                               21 ,                                2 ,                          6 ,                          7 ,                         138 ,                          17 ,                           30 ,                            6 ,                90 ,                         60 ,                                20 ,                      60 ,                      5 ,"1,500.00"                    ,0.00                              ,"3,000.00"                  ,0.00                  ,                 1528
G      ,                2898 ,2020 ,          177 ,             1 ,12/23/2020 ,12/22/2020    ,               7 ,None            ,                      213 ,                            15 ,                       67 ,                            87 ,                                 27 ,                            93 ,                       6 ,                            9 ,                     145 ,                          85 ,                          14 ,                               28 ,                               10 ,                          6 ,                          5 ,                         172 ,                          16 ,                            0 ,                           47 ,               128 ,                         99 ,                                21 ,                      99 ,                     11 ,"1,000.00"                    ,"1,756.00"                        ,0.00                        ,0.00                  ,                 4558
G      ,                2899 ,2020 ,          306 ,             1 ,12/23/2020 ,12/22/2020    ,               7 ,None            ,                       84 ,                             4 ,                       21 ,                            53 ,                                 18 ,                            50 ,                       1 ,                            6 ,                      44 ,                          58 ,                          10 ,                               30 ,                               14 ,                          4 ,                          2 ,                         105 ,                          25 ,                            0 ,                            0 ,               105 ,                         28 ,                                 0 ,                      33 ,                      6 ,"1,000.00"                    ,500.00                            ,"1,000.00"                  ,0.00                  ,                  948
G      ,                2902 ,2020 ,          468 ,             1 ,12/23/2020 ,12/23/2020    ,              17 ,Thriving        ,                       18 ,                             2 ,                       19 ,                            18 ,                                  3 ,                            22 ,                       3 ,                            2 ,                      31 ,                          14 ,                           4 ,                                9 ,                                6 ,                          2 ,                          2 ,                          25 ,                           4 ,                            0 ,                            0 ,                17 ,                         17 ,                                 5 ,                      17 ,                     11 ,76.72                         ,50.00                             ,0.00                        ,750.00                ,                    0
G      ,                2904 ,2020 ,          590 ,             1 ,12/23/2020 ,12/23/2020    ,              16 ,Thriving        ,                      290 ,                            68 ,                      112 ,                           135 ,                                 82 ,                           321 ,                      17 ,                           45 ,                     430 ,                         103 ,                          26 ,                               37 ,                               20 ,                         20 ,                         20 ,                         181 ,                          34 ,                            0 ,                            0 ,               269 ,                        175 ,                                70 ,                      75 ,                     53 ,0.00                          ,0.00                              ,"2,000.00"                  ,0.00                  ,                 6000
G      ,                2908 ,2020 ,          315 ,             1 ,12/24/2020 ,12/23/2020    ,              12 ,None            ,                       37 ,                             6 ,                       25 ,                             8 ,                                 10 ,                            32 ,                       0 ,                            1 ,                      24 ,                          29 ,                           9 ,                                4 ,                                0 ,                          0 ,                          0 ,                          32 ,                           9 ,                            0 ,                            0 ,                89 ,                         70 ,                                15 ,                      35 ,                      0 ,"1,500.00"                    ,"1,500.00"                        ,0.00                        ,"1,000.00"            ,                 1332
G      ,                2910 ,2020 ,           31 ,             1 ,12/25/2020 ,12/24/2020    ,               8 ,None            ,                       69 ,                             6 ,                       14 ,                            15 ,                                  4 ,                            24 ,                       0 ,                            2 ,                      22 ,                          36 ,                           5 ,                                1 ,                                0 ,                          0 ,                          0 ,                          89 ,                           8 ,                           39 ,                            0 ,                77 ,                         77 ,                                54 ,                      23 ,                      3 ,0.00                          ,0.00                              ,0.00                        ,"2,000.00"            ,                 1102
G      ,                2913 ,2020 ,          328 ,             1 ,12/25/2020 ,12/24/2020    ,              11 ,None            ,                       61 ,                             5 ,                       17 ,                            23 ,                                  6 ,                            34 ,                       1 ,                            5 ,                      28 ,                          41 ,                           2 ,                               10 ,                                4 ,                          3 ,                          2 ,                          72 ,                           2 ,                           22 ,                            1 ,               116 ,                         16 ,                                 0 ,                      16 ,                     14 ,0.00                          ,0.00                              ,0.00                        ,"2,500.00"            ,                  753
G      ,                2915 ,2020 ,          653 ,             1 ,12/25/2020 ,12/24/2020    ,              10 ,None            ,                       77 ,                             7 ,                       31 ,                            62 ,                                 10 ,                            46 ,                       2 ,                            6 ,                      56 ,                          27 ,                           5 ,                               22 ,                                6 ,                          4 ,                          3 ,                          53 ,                           8 ,                            0 ,                            0 ,                79 ,                         36 ,                                 4 ,                      36 ,                     15 ,750.00                        ,"1,000.00"                        ,0.00                        ,750.00                ,                 3500
G      ,                2917 ,2020 ,          898 ,             1 ,12/25/2020 ,12/24/2020    ,               4 ,None            ,                      549 ,                            38 ,                      156 ,                           100 ,                                 40 ,                           173 ,                       3 ,                           19 ,                     168 ,                         254 ,                          39 ,                               11 ,                                3 ,                          8 ,                         10 ,                         278 ,                          44 ,                          278 ,                           44 ,               248 ,                        138 ,                                13 ,                      22 ,                      0 ,0.00                          ,"3,763.16"                        ,0.00                        ,"5,000.00"            ,                 8963
G      ,                2919 ,2020 ,           45 ,             1 ,12/27/2020 ,12/27/2020    ,              19 ,Thriving        ,                      223 ,                            41 ,                       49 ,                            36 ,                                  9 ,                            49 ,                       3 ,                            3 ,                      65 ,                          63 ,                           6 ,                                6 ,                                1 ,                          0 ,                          0 ,                         231 ,                          13 ,                            0 ,                            0 ,               167 ,                        114 ,                                50 ,                     170 ,                     27 ,"9,500.00"                    ,0.00                              ,"1,000.00"                  ,"1,500.00"            ,                 9055
G      ,                2921 ,2020 ,          211 ,             1 ,12/27/2020 ,12/27/2020    ,               5 ,None            ,                       51 ,                             3 ,                       14 ,                            15 ,                                 11 ,                            16 ,                       0 ,                            4 ,                      39 ,                          33 ,                           3 ,                                2 ,                                0 ,                          0 ,                          0 ,                          45 ,                           6 ,                            0 ,                            0 ,                95 ,                         18 ,                                 0 ,                      20 ,                      0 ,"10,000.00"                   ,0.00                              ,0.00                        ,0.00                  ,                  568
G      ,                2928 ,2020 ,          412 ,             1 ,12/28/2020 ,12/28/2020    ,              15 ,Thriving        ,                      100 ,                             6 ,                       44 ,                            36 ,                                 13 ,                            48 ,                       2 ,                            9 ,                      73 ,                          31 ,                          11 ,                                5 ,                                1 ,                          5 ,                          2 ,                          37 ,                          12 ,                            0 ,                            0 ,                69 ,                         62 ,                                 7 ,                      13 ,                      8 ,0.00                          ,0.00                              ,0.00                        ,"2,650.00"            ,                 1693
G      ,                2930 ,2020 ,           42 ,             1 ,12/29/2020 ,12/28/2020    ,              10 ,None            ,                       14 ,                             1 ,                        5 ,                            16 ,                                  4 ,                            14 ,                       0 ,                            1 ,                      17 ,                          12 ,                           2 ,                                0 ,                                0 ,                          0 ,                          0 ,                           0 ,                           0 ,                            0 ,                            0 ,                12 ,                          0 ,                                 0 ,                       0 ,                     11 ,0.00                          ,0.00                              ,0.00                        ,0.00                  ,                  266
G      ,                2932 ,2020 ,          250 ,             1 ,12/29/2020 ,12/28/2020    ,               8 ,None            ,                      598 ,                           122 ,                      296 ,                           338 ,                                213 ,                           522 ,                       1 ,                           54 ,                     551 ,                         356 ,                          81 ,                              142 ,                               41 ,                          7 ,                          6 ,                         547 ,                         132 ,                          173 ,                           57 ,               436 ,                        427 ,                                 0 ,                     551 ,                     65 ,0.00                          ,0.00                              ,"5,000.00"                  ,"5,942.00"            ,                10080
G      ,                2934 ,2020 ,          694 ,             1 ,12/29/2020 ,12/29/2020    ,              13 ,None            ,                       37 ,                             2 ,                       14 ,                             9 ,                                  8 ,                            15 ,                       1 ,                            3 ,                      19 ,                          17 ,                           3 ,                                2 ,                                1 ,                          1 ,                          1 ,                          18 ,                           6 ,                            0 ,                            0 ,                22 ,                         13 ,                                 5 ,                       8 ,                      4 ,0.00                          ,624.00                            ,0.00                        ,0.00                  ,                  400
G      ,                2935 ,2020 ,           18 ,             1 ,12/30/2020 ,12/30/2020    ,               5 ,None            ,                       85 ,                            11 ,                       41 ,                            35 ,                                 17 ,                            70 ,                       5 ,                            8 ,                      79 ,                          33 ,                          10 ,                                0 ,                                0 ,                          4 ,                          4 ,                          73 ,                          15 ,                           32 ,                            4 ,                88 ,                         50 ,                                 0 ,                      50 ,                      0 ,0.00                          ,0.00                              ,0.00                        ,0.00                  ,                  444
G      ,                2936 ,2020 ,           23 ,             1 ,12/30/2020 ,12/29/2020    ,               8 ,None            ,                       90 ,                            11 ,                       37 ,                            23 ,                                 15 ,                            50 ,                       2 ,                            8 ,                      45 ,                          16 ,                           3 ,                                0 ,                                0 ,                          6 ,                          2 ,                         122 ,                          11 ,                            0 ,                            0 ,               145 ,                         29 ,                                 0 ,                      30 ,                      6 ,0.00                          ,0.00                              ,"3,350.00"                  ,0.00                  ,                  273
G      ,                2937 ,2020 ,           27 ,             1 ,12/30/2020 ,12/29/2020    ,               8 ,None            ,                       37 ,                             7 ,                       14 ,                             2 ,                                  4 ,                            15 ,                       0 ,                            2 ,                      42 ,                          13 ,                           1 ,                                0 ,                                0 ,                          0 ,                          0 ,                          43 ,                           8 ,                           33 ,                            6 ,                68 ,                         34 ,                                18 ,                      34 ,                      0 ,0.00                          ,0.00                              ,"1,000.00"                  ,0.00                  ,                  750
G      ,                2938 ,2020 ,           51 ,             1 ,12/30/2020 ,12/30/2020    ,               9 ,None            ,                      105 ,                            13 ,                       40 ,                            24 ,                                 17 ,                            56 ,                       1 ,                           12 ,                      84 ,                          66 ,                          13 ,                                8 ,                                3 ,                          4 ,                          5 ,                         107 ,                          11 ,                            0 ,                            0 ,               113 ,                         23 ,                                 0 ,                      71 ,                      4 ,"5,000.00"                    ,0.00                              ,"1,000.00"                  ,0.00                  ,                 1775
G      ,                2947 ,2020 ,          492 ,             1 ,12/30/2020 ,12/29/2020    ,               6 ,None            ,                      300 ,                            41 ,                      129 ,                           139 ,                                 73 ,                           254 ,                       3 ,                           13 ,                     219 ,                         115 ,                          27 ,                               33 ,                               17 ,                          6 ,                          8 ,                         255 ,                          54 ,                          140 ,                           27 ,               268 ,                        118 ,                                23 ,                     175 ,                     47 ,0.00                          ,0.00                              ,"3,000.00"                  ,0.00                  ,                  961
G      ,                2951 ,2020 ,          574 ,             1 ,12/30/2020 ,12/29/2020    ,              10 ,None            ,                       70 ,                             4 ,                       30 ,                            15 ,                                  9 ,                            56 ,                       0 ,                            2 ,                      21 ,                          37 ,                           5 ,                                4 ,                                0 ,                          0 ,                          0 ,                          87 ,                           9 ,                           48 ,                            9 ,                49 ,                         45 ,                                38 ,                       0 ,                     10 ,"2,000.00"                    ,0.00                              ,0.00                        ,0.00                  ,                  377
G      ,                2952 ,2020 ,          606 ,             1 ,12/30/2020 ,12/29/2020    ,               6 ,None            ,                       70 ,                            15 ,                       19 ,                            26 ,                                  7 ,                            26 ,                       2 ,                            9 ,                      43 ,                          29 ,                           1 ,                               10 ,                                1 ,                          5 ,                          1 ,                          44 ,                           2 ,                            0 ,                            0 ,                90 ,                         12 ,                                 0 ,                      14 ,                      1 ,0.00                          ,0.00                              ,0.00                        ,0.00                  ,                 1893
G      ,                2953 ,2020 ,          733 ,             1 ,12/30/2020 ,12/30/2020    ,               7 ,None            ,                       39 ,                             4 ,                       13 ,                            21 ,                                  5 ,                            44 ,                       2 ,                            2 ,                      44 ,                          29 ,                           7 ,                                9 ,                                3 ,                          2 ,                          3 ,                          59 ,                          16 ,                           30 ,                            9 ,                76 ,                         58 ,                                27 ,                      42 ,                      0 ,0.00                          ,0.00                              ,0.00                        ,"1,220.00"            ,                  516
G      ,                2955 ,2020 ,           32 ,             1 ,12/31/2020 ,12/30/2020    ,              20 ,Thriving        ,                       29 ,                             4 ,                       23 ,                             9 ,                                  4 ,                            21 ,                       0 ,                            2 ,                      10 ,                          16 ,                           4 ,                                0 ,                                0 ,                          0 ,                          0 ,                          22 ,                           0 ,                            0 ,                            0 ,                43 ,                          0 ,                                 4 ,                       0 ,                     12 ,0.00                          ,0.00                              ,0.00                        ,"5,720.00"            ,                  635
G      ,                2956 ,2020 ,           35 ,             1 ,12/31/2020 ,12/30/2020    ,              17 ,Thriving        ,                       25 ,                             4 ,                        4 ,                            19 ,                                 11 ,                             5 ,                       0 ,                            0 ,                      18 ,                          14 ,                           1 ,                                7 ,                                1 ,                          0 ,                          0 ,                          16 ,                           1 ,                            0 ,                            0 ,                21 ,                         11 ,                                 3 ,                      11 ,                     11 ,602.00                        ,0.00                              ,0.00                        ,0.00                  ,                  438
G      ,                2959 ,2020 ,          144 ,             1 ,12/31/2020 ,12/30/2020    ,               9 ,None            ,                       68 ,                            10 ,                       15 ,                            17 ,                                  7 ,                            22 ,                       1 ,                            3 ,                      44 ,                          23 ,                           3 ,                                4 ,                                2 ,                          1 ,                          2 ,                          31 ,                           6 ,                            9 ,                            2 ,                47 ,                         47 ,                                18 ,                       6 ,                      2 ,"1,404.47"                    ,0.00                              ,0.00                        ,500.00                ,                  500
G      ,                2960 ,2020 ,          209 ,             1 ,12/31/2020 ,12/30/2020    ,              16 ,Thriving        ,                       69 ,                            24 ,                       59 ,                            20 ,                                 16 ,                            80 ,                       0 ,                            2 ,                      46 ,                           7 ,                           0 ,                                5 ,                                0 ,                          0 ,                          0 ,                           0 ,                           0 ,                            0 ,                            0 ,                18 ,                         18 ,                                 4 ,                      18 ,                     25 ,0.00                          ,0.00                              ,0.00                        ,0.00                  ,                10000
G      ,                2964 ,2020 ,          456 ,             1 ,12/31/2020 ,12/31/2020    ,               9 ,None            ,                      338 ,                            71 ,                      150 ,                           153 ,                                 77 ,                           331 ,                       3 ,                           31 ,                     357 ,                         143 ,                          29 ,                               66 ,                               29 ,                          9 ,                          8 ,                         354 ,                          60 ,                            0 ,                            0 ,               275 ,                        275 ,                               174 ,                     134 ,                     37 ,"2,100.00"                    ,700.00                            ,"4,000.00"                  ,0.00                  ,                 4089
G      ,                2965 ,2020 ,          474 ,             1 ,12/31/2020 ,12/31/2020    ,              15 ,Thriving        ,                       24 ,                             3 ,                       15 ,                             3 ,                                  4 ,                            13 ,                       0 ,                            7 ,                      13 ,                          10 ,                           4 ,                                2 ,                                2 ,                          0 ,                          0 ,                          11 ,                           4 ,                            0 ,                            0 ,                37 ,                         12 ,                                 0 ,                       6 ,                     10 ,0.00                          ,0.00                              ,500.00                      ,"1,000.00"            ,                  750
G      ,                2969 ,2020 ,          573 ,             1 ,12/31/2020 ,12/30/2020    ,              12 ,None            ,                       74 ,                            15 ,                       26 ,                            25 ,                                 30 ,                            78 ,                       3 ,                            8 ,                      94 ,                          23 ,                           6 ,                                6 ,                                5 ,                          2 ,                          6 ,                          45 ,                          13 ,                           11 ,                            2 ,                36 ,                         21 ,                                15 ,                      36 ,                      6 ,0.00                          ,"2,000.00"                        ,"1,000.00"                  ,"1,000.00"            ,                 2954
G      ,                2970 ,2020 ,          578 ,             1 ,12/31/2020 ,12/30/2020    ,              14 ,Thriving        ,                       21 ,                             4 ,                       18 ,                             9 ,                                  9 ,                            22 ,                       4 ,                            4 ,                      36 ,                          12 ,                           5 ,                                6 ,                                2 ,                          4 ,                          1 ,                           5 ,                           4 ,                            0 ,                            0 ,                43 ,                         24 ,                                16 ,                       0 ,                      5 ,0.00                          ,"1,000.00"                        ,0.00                        ,"1,000.00"            ,                  750
G      ,                2971 ,2020 ,          585 ,             1 ,12/31/2020 ,12/30/2020    ,              10 ,None            ,                       82 ,                             6 ,                       25 ,                            16 ,                                  5 ,                            29 ,                       1 ,                            8 ,                      30 ,                          31 ,                           4 ,                               15 ,                                8 ,                          3 ,                          1 ,                          62 ,                          10 ,                           16 ,                            0 ,                43 ,                         14 ,                                 2 ,                      19 ,                     31 ,300.00                        ,0.00                              ,"1,000.00"                  ,500.00                ,                  597
G      ,                2974 ,2020 ,           11 ,             1 ,1/1/2021   ,1/1/2021      ,               3 ,None            ,                       39 ,                             4 ,                        9 ,                             7 ,                                  3 ,                            33 ,                       2 ,                            2 ,                      48 ,                          22 ,                           1 ,                                0 ,                                0 ,                          0 ,                          0 ,                         114 ,                           1 ,                           18 ,                            2 ,                65 ,                         10 ,                                20 ,                       2 ,                      2 ,0.00                          ,550.00                            ,"1,000.00"                  ,0.00                  ,                  315
G      ,                2979 ,2020 ,          117 ,             1 ,1/1/2021   ,12/31/2020    ,              11 ,None            ,                       46 ,                             7 ,                       19 ,                            16 ,                                 11 ,                            21 ,                       1 ,                            6 ,                      51 ,                          26 ,                           3 ,                                5 ,                                0 ,                          4 ,                          1 ,                          33 ,                           4 ,                            8 ,                            3 ,                48 ,                         26 ,                                 5 ,                       5 ,                      0 ,0.00                          ,0.00                              ,"1,000.00"                  ,"1,200.00"            ,                  606
G      ,                2980 ,2020 ,          172 ,             1 ,1/1/2021   ,1/1/2021      ,              10 ,None            ,                       87 ,                            17 ,                       25 ,                            47 ,                                 28 ,                            93 ,                       0 ,                            6 ,                     124 ,                          33 ,                           5 ,                                8 ,                                4 ,                          0 ,                          0 ,                          59 ,                           7 ,                           22 ,                            4 ,                57 ,                         47 ,                                27 ,                      47 ,                      7 ,900.00                        ,0.00                              ,"2,000.00"                  ,200.00                ,                 5035
G      ,                2982 ,2020 ,          198 ,             1 ,1/1/2021   ,12/31/2020    ,               7 ,None            ,                       53 ,                             6 ,                       25 ,                            14 ,                                  5 ,                            40 ,                       1 ,                            5 ,                      66 ,                          19 ,                           0 ,                                0 ,                                3 ,                          0 ,                          0 ,                          39 ,                           8 ,                           20 ,                            5 ,               127 ,                         15 ,                                50 ,                      15 ,                      4 ,0.00                          ,0.00                              ,"1,000.00"                  ,250.00                ,                  200
G      ,                2983 ,2020 ,          214 ,             1 ,1/1/2021   ,1/1/2021      ,               2 ,None            ,                       28 ,                             5 ,                       16 ,                            20 ,                                 14 ,                            45 ,                       4 ,                            4 ,                      29 ,                           0 ,                           0 ,                                0 ,                                0 ,                          0 ,                          0 ,                           4 ,                           3 ,                            0 ,                            0 ,                66 ,                          0 ,                                 0 ,                       0 ,                     10 ,0.00                          ,0.00                              ,0.00                        ,"1,000.00"            ,                    0
G      ,                2985 ,2020 ,          322 ,             1 ,1/1/2021   ,12/31/2020    ,               7 ,None            ,                       24 ,                             0 ,                        9 ,                            11 ,                                  4 ,                             9 ,                       0 ,                            0 ,                      13 ,                          13 ,                           4 ,                                0 ,                                0 ,                          0 ,                          0 ,                          15 ,                           5 ,                            2 ,                            1 ,                51 ,                         10 ,                                 1 ,                       9 ,                      0 ,0.00                          ,685.00                            ,0.00                        ,0.00                  ,                  117
G      ,                2989 ,2020 ,          480 ,             1 ,1/1/2021   ,1/1/2021      ,               8 ,None            ,                       97 ,                            13 ,                       67 ,                            39 ,                                  9 ,                            60 ,                       1 ,                           12 ,                      73 ,                          73 ,                          32 ,                               12 ,                                2 ,                          0 ,                          0 ,                         179 ,                          58 ,                          105 ,                           26 ,               154 ,                         84 ,                                15 ,                      63 ,                      9 ,0.00                          ,"3,500.00"                        ,0.00                        ,"3,100.00"            ,                 2766
G      ,                2990 ,2020 ,          491 ,             1 ,1/1/2021   ,1/1/2021      ,              14 ,Thriving        ,                       48 ,                             0 ,                        7 ,                            18 ,                                  8 ,                            31 ,                       1 ,                            5 ,                      33 ,                          34 ,                           3 ,                                4 ,                                2 ,                          0 ,                          0 ,                          40 ,                           4 ,                            0 ,                            0 ,                46 ,                         45 ,                                16 ,                      40 ,                      7 ,0.00                          ,0.00                              ,"1,000.00"                  ,"2,000.00"            ,                 2256
G      ,                2992 ,2020 ,          587 ,             1 ,1/1/2021   ,12/31/2020    ,              17 ,Thriving        ,                       30 ,                             1 ,                       15 ,                            34 ,                                  9 ,                            23 ,                       1 ,                            2 ,                      25 ,                          21 ,                           8 ,                               11 ,                                3 ,                          2 ,                          2 ,                          19 ,                           7 ,                            4 ,                            2 ,                17 ,                         16 ,                                 7 ,                      16 ,                      1 ,"1,900.00"                    ,0.00                              ,"1,000.00"                  ,0.00                  ,                  742
G      ,                2993 ,2020 ,          609 ,             1 ,1/1/2021   ,1/1/2021      ,               3 ,None            ,                      162 ,                            17 ,                       40 ,                            37 ,                                 24 ,                            86 ,                       2 ,                            8 ,                      87 ,                          34 ,                           6 ,                               12 ,                                7 ,                          2 ,                          0 ,                         207 ,                          15 ,                            0 ,                            0 ,               212 ,                         33 ,                                 0 ,                      20 ,                      2 ,0.00                          ,0.00                              ,0.00                        ,0.00                  ,                  456
G      ,                2995 ,2020 ,          635 ,             1 ,1/1/2021   ,12/31/2020    ,               9 ,None            ,                      363 ,                           108 ,                      158 ,                           108 ,                                 81 ,                           253 ,                       5 ,                           15 ,                     180 ,                         116 ,                          29 ,                               41 ,                               11 ,                          6 ,                          3 ,                           3 ,                           0 ,                          103 ,                           68 ,               222 ,                         78 ,                                 0 ,                       0 ,                      0 ,0.00                          ,0.00                              ,"5,000.00"                  ,"2,000.00"            ,                 7188
G      ,                2997 ,2020 ,          702 ,             1 ,1/1/2021   ,12/31/2020    ,               3 ,None            ,                       75 ,                            17 ,                       41 ,                            22 ,                                 13 ,                            39 ,                       0 ,                            3 ,                      55 ,                           0 ,                           0 ,                                0 ,                                0 ,                          0 ,                          0 ,                          70 ,                          16 ,                            0 ,                            0 ,                64 ,                         26 ,                                 0 ,                      36 ,                      0 ,0.00                          ,0.00                              ,"1,000.00"                  ,0.00                  ,                 1520
G      ,                2999 ,2020 ,          561 ,             1 ,1/3/2021   ,1/2/2021      ,              20 ,Thriving        ,                       28 ,                             1 ,                       24 ,                            23 ,                                  8 ,                            36 ,                       4 ,                            3 ,                      26 ,                          12 ,                           6 ,                               14 ,                                8 ,                          5 ,                          2 ,                          32 ,                           4 ,                           15 ,                            2 ,                33 ,                         21 ,                                13 ,                      22 ,                     15 ,0.00                          ,800.00                            ,"1,000.00"                  ,"1,300.00"            ,                 1848
G      ,                3001 ,2020 ,          212 ,             1 ,1/4/2021   ,1/3/2021      ,               5 ,None            ,                       14 ,                             1 ,                        5 ,                             7 ,                                  2 ,                             7 ,                       1 ,                            3 ,                      15 ,                           0 ,                           0 ,                                0 ,                                0 ,                          1 ,                          1 ,                           0 ,                           0 ,                            0 ,                            0 ,                34 ,                          0 ,                                 0 ,                       0 ,                      0 ,0.00                          ,0.00                              ,0.00                        ,0.00                  ,                    0
G      ,                3002 ,2020 ,           57 ,             1 ,1/5/2021   ,1/4/2021      ,               0 ,None            ,                       14 ,                             8 ,                       18 ,                             5 ,                                  3 ,                             9 ,                       1 ,                            2 ,                      28 ,                           0 ,                           0 ,                                0 ,                                0 ,                          0 ,                          0 ,                           2 ,                           0 ,                            0 ,                            0 ,                45 ,                         12 ,                                 0 ,                       0 ,                      0 ,0.00                          ,0.00                              ,0.00                        ,0.00                  ,                   20
G      ,                3003 ,2020 ,          775 ,             1 ,1/5/2021   ,1/5/2021      ,              11 ,None            ,                       33 ,                             6 ,                       13 ,                            14 ,                                 12 ,                            14 ,                       1 ,                            2 ,                      28 ,                          21 ,                           5 ,                                1 ,                                2 ,                          3 ,                          3 ,                          48 ,                           4 ,                           18 ,                            0 ,                35 ,                         35 ,                                15 ,                       4 ,                      1 ,"2,000.00"                    ,"2,500.00"                        ,"2,000.00"                  ,0.00                  ,                 2000
