Region ,CharterApplicationId ,Year ,CouncilNumber ,SequenceNumber ,Timestamp  ,DateSubmitted ,PmpOverallPoints ,PmpOverallLevel ,LevelOrdeal2019YouthFinal ,LevelOrdeal2019YoungAdultFinal ,LevelOrdeal2019AdultFinal ,LevelBrotherhood2019YouthFinal ,LevelBrotherhood2019YoungAdultFinal ,LevelBrotherhood2019AdultFinal ,LevelVigil2019YouthFinal ,LevelVigil2019YoungAdultFinal ,LevelVigil2019AdultFinal ,InductedOrdeal2019YouthFinal ,InductedOrdeal2019AdultFinal ,InductedBrotherhood2019YouthFinal ,InductedBrotherhood2019AdultFinal ,InductedVigil2019YouthFinal ,InductedVigil2019AdultFinal ,ElectedCurrent2019YouthFinal ,ElectedCurrent2019AdultFinal ,ElectedPrevious2019YouthFinal ,ElectedPrevious2019AdultFinal ,UnitCount2019Final ,Item1ElectionsConducted2019 ,Item1ElectionsNoEligibleScouts2019 ,Item1VisitsConducted2019 ,Item3ActivatedYouth2019 ,Item8CapitalContributionsCash ,Item8CapitalContributionsMaterial ,Item8EndowmentContributions ,Item8FosContributions ,Item9ServiceHours2019
G      ,                2609 ,2019 ,          694 ,             1 ,12/21/2019 ,12/20/2019    ,              16 ,Thriving        ,                       48 ,                             3 ,                       22 ,                            15 ,                                 17 ,                            21 ,                       1 ,                            3 ,                      24 ,                          27 ,                           3 ,                                7 ,                                1 ,                          2 ,                          1 ,                          41 ,                           6 ,                            0 ,                            0 ,                30 ,                          9 ,                                 8 ,                      14 ,                     16 ,0.00                          ,432.00                            ,0.00                        ,0.00                  ,                  600
G      ,                2617 ,2019 ,          636 ,             1 ,12/22/2019 ,12/21/2019    ,              11 ,None            ,                      211 ,                            33 ,                       79 ,                           107 ,                                 49 ,                           139 ,                       0 ,                           18 ,                     154 ,                         122 ,                          19 ,                               41 ,                               10 ,                          7 ,                          7 ,                         176 ,                          24 ,                            0 ,                            0 ,               127 ,                         72 ,                                22 ,                      50 ,                     36 ,"6,212.00"                    ,0.00                              ,"3,000.00"                  ,"2,500.00"            ,                 3826
G      ,                2620 ,2019 ,          469 ,             1 ,12/23/2019 ,12/23/2019    ,              17 ,Thriving        ,                       32 ,                             1 ,                       11 ,                            33 ,                                  9 ,                            29 ,                       3 ,                            4 ,                      36 ,                          21 ,                           5 ,                                6 ,                                5 ,                          2 ,                          2 ,                          27 ,                           8 ,                            0 ,                            0 ,                26 ,                         24 ,                                 4 ,                      12 ,                      4 ,400.00                        ,"1,500.00"                        ,"1,000.00"                  ,0.00                  ,                 1451
G      ,                2623 ,2019 ,          177 ,             1 ,12/24/2019 ,12/23/2019    ,              14 ,None            ,                      285 ,                            25 ,                       82 ,                           122 ,                                 25 ,                           119 ,                       3 ,                           11 ,                     153 ,                         135 ,                          24 ,                               41 ,                               20 ,                          5 ,                          6 ,                         173 ,                          26 ,                            0 ,                            0 ,               147 ,                        131 ,                                30 ,                     101 ,                     37 ,"1,800.00"                    ,"2,500.00"                        ,0.00                        ,"2,000.00"            ,                 5811
G      ,                2626 ,2019 ,          326 ,             1 ,12/24/2019 ,12/23/2019    ,               7 ,None            ,                      324 ,                            45 ,                      110 ,                           143 ,                                 31 ,                           160 ,                       7 ,                           23 ,                     173 ,                         186 ,                          33 ,                               49 ,                               12 ,                          4 ,                          3 ,                         288 ,                          41 ,                            0 ,                            0 ,               222 ,                         66 ,                                20 ,                      86 ,                     11 ,0.00                          ,0.00                              ,"2,000.00"                  ,"8,725.00"            ,                 1794
G      ,                2627 ,2019 ,          329 ,             1 ,12/24/2019 ,12/23/2019    ,              15 ,None            ,                       24 ,                             5 ,                       12 ,                            22 ,                                  9 ,                            32 ,                       2 ,                            1 ,                      24 ,                          15 ,                           4 ,                                7 ,                               11 ,                          1 ,                          1 ,                          23 ,                           6 ,                            0 ,                            0 ,               138 ,                         14 ,                                 2 ,                      18 ,                      8 ,400.00                        ,0.00                              ,"2,000.00"                  ,"1,500.00"            ,                 1033
G      ,                2628 ,2019 ,          578 ,             1 ,12/24/2019 ,12/23/2019    ,              11 ,None            ,                       43 ,                             8 ,                       24 ,                            17 ,                                 10 ,                            21 ,                       3 ,                            0 ,                      45 ,                          19 ,                           6 ,                               11 ,                                3 ,                          3 ,                          2 ,                           1 ,                           0 ,                            0 ,                            0 ,                53 ,                         18 ,                                 5 ,                      18 ,                      5 ,0.00                          ,800.00                            ,"1,000.00"                  ,"1,000.00"            ,                 1089
G      ,                2630 ,2019 ,          899 ,             1 ,12/24/2019 ,12/23/2019    ,              16 ,Thriving        ,                      101 ,                             3 ,                       39 ,                            65 ,                                 16 ,                            70 ,                       2 ,                           15 ,                     112 ,                          71 ,                          19 ,                               21 ,                               10 ,                          5 ,                          5 ,                          79 ,                          18 ,                           20 ,                            9 ,                50 ,                         50 ,                                 7 ,                      50 ,                     28 ,0.00                          ,"4,274.00"                        ,0.00                        ,"2,500.00"            ,                 3543
G      ,                2633 ,2019 ,          104 ,             1 ,12/25/2019 ,12/24/2019    ,              12 ,None            ,                       90 ,                            11 ,                       28 ,                            41 ,                                  9 ,                            53 ,                       2 ,                            4 ,                      35 ,                          45 ,                          11 ,                               19 ,                                6 ,                          5 ,                          3 ,                          88 ,                          14 ,                            0 ,                            0 ,               223 ,                         26 ,                                 0 ,                      26 ,                      2 ,0.00                          ,500.00                            ,0.00                        ,"1,500.00"            ,                  318
G      ,                2636 ,2019 ,          561 ,             1 ,12/25/2019 ,12/24/2019    ,              13 ,None            ,                       34 ,                             1 ,                       23 ,                            23 ,                                  4 ,                            36 ,                       1 ,                            1 ,                      29 ,                          30 ,                          11 ,                                6 ,                                2 ,                          0 ,                          0 ,                          38 ,                          11 ,                            0 ,                            0 ,                35 ,                         18 ,                                10 ,                      18 ,                     10 ,"1,250.00"                    ,0.00                              ,"1,000.00"                  ,0.00                  ,                 2028
G      ,                2637 ,2019 ,           47 ,             1 ,12/26/2019 ,12/25/2019    ,               8 ,None            ,                      208 ,                            20 ,                       57 ,                           103 ,                                 36 ,                           137 ,                       1 ,                           16 ,                      76 ,                         154 ,                          19 ,                               38 ,                               25 ,                          6 ,                          4 ,                         269 ,                          27 ,                            0 ,                            0 ,               330 ,                        192 ,                                59 ,                     133 ,                     21 ,0.00                          ,0.00                              ,"2,000.00"                  ,0.00                  ,                13446
G      ,                2638 ,2019 ,           35 ,             1 ,12/27/2019 ,12/26/2019    ,              17 ,Thriving        ,                       40 ,                            10 ,                        4 ,                            20 ,                                  8 ,                             5 ,                       0 ,                            2 ,                      17 ,                          30 ,                           1 ,                               10 ,                                1 ,                          1 ,                          1 ,                          33 ,                           1 ,                            0 ,                            0 ,                25 ,                         11 ,                                 0 ,                      11 ,                      0 ,"1,050.00"                    ,14.00                             ,0.00                        ,0.00                  ,                 1550
G      ,                2641 ,2019 ,          178 ,             1 ,12/27/2019 ,12/27/2019    ,              11 ,None            ,                       68 ,                             7 ,                       17 ,                            30 ,                                 15 ,                            36 ,                       0 ,                            8 ,                      36 ,                          37 ,                           6 ,                               12 ,                                2 ,                          3 ,                          2 ,                          43 ,                           4 ,                           16 ,                            0 ,                28 ,                         24 ,                                 6 ,                      24 ,                      6 ,"5,000.00"                    ,"4,000.00"                        ,0.00                        ,0.00                  ,                 1939
G      ,                2644 ,2019 ,          898 ,             1 ,12/27/2019 ,12/27/2019    ,               9 ,None            ,                      627 ,                            33 ,                      178 ,                           277 ,                                 48 ,                           211 ,                       9 ,                           22 ,                     141 ,                         310 ,                          48 ,                              113 ,                               28 ,                         22 ,                         22 ,                         447 ,                          89 ,                           83 ,                           14 ,               274 ,                        256 ,                                48 ,                     256 ,                     49 ,"8,560.00"                    ,0.00                              ,0.00                        ,"5,000.00"            ,                23843
G      ,                2647 ,2019 ,          138 ,             1 ,12/28/2019 ,12/27/2019    ,              10 ,None            ,                      135 ,                             9 ,                       39 ,                            79 ,                                 30 ,                           109 ,                       0 ,                            7 ,                      98 ,                          93 ,                          19 ,                               47 ,                               15 ,                          4 ,                          4 ,                         105 ,                          21 ,                            0 ,                            0 ,               106 ,                         80 ,                                23 ,                      57 ,                      7 ,0.00                          ,0.00                              ,0.00                        ,"1,500.00"            ,                 1841
G      ,                2648 ,2019 ,          412 ,             1 ,12/28/2019 ,12/28/2019    ,              17 ,Thriving        ,                      117 ,                             8 ,                       46 ,                            64 ,                                 16 ,                            63 ,                       1 ,                            8 ,                      84 ,                          66 ,                          18 ,                               25 ,                                6 ,                          5 ,                          4 ,                          95 ,                          20 ,                            0 ,                            0 ,               156 ,                        141 ,                                12 ,                     150 ,                     11 ,"13,000.00"                   ,0.00                              ,0.00                        ,"5,500.00"            ,                 4889
G      ,                2649 ,2019 ,          456 ,             1 ,12/28/2019 ,12/28/2019    ,              14 ,None            ,                      490 ,                            69 ,                      196 ,                           162 ,                                115 ,                           394 ,                      11 ,                           35 ,                     407 ,                         307 ,                          63 ,                               46 ,                               16 ,                         13 ,                         10 ,                         464 ,                          87 ,                            8 ,                            2 ,               326 ,                        326 ,                               181 ,                     159 ,                     63 ,"18,000.00"                   ,"34,550.00"                       ,"3,000.00"                  ,0.00                  ,                13350
G      ,                2650 ,2019 ,          474 ,             1 ,12/28/2019 ,12/27/2019    ,              13 ,None            ,                       31 ,                             2 ,                       17 ,                             8 ,                                  3 ,                            20 ,                       1 ,                            6 ,                      18 ,                          16 ,                           6 ,                                2 ,                                0 ,                          5 ,                          2 ,                          24 ,                           7 ,                            0 ,                            0 ,                35 ,                         12 ,                                 0 ,                       6 ,                     12 ,0.00                          ,0.00                              ,"1,000.00"                  ,"1,000.00"            ,                  900
G      ,                2653 ,2019 ,           23 ,             1 ,12/29/2019 ,12/28/2019    ,               8 ,None            ,                      163 ,                            15 ,                       47 ,                            57 ,                                 17 ,                            57 ,                       0 ,                            8 ,                      47 ,                         111 ,                          17 ,                               22 ,                                6 ,                          0 ,                          0 ,                         167 ,                          19 ,                            0 ,                            0 ,               185 ,                         53 ,                                 0 ,                      56 ,                     31 ,0.00                          ,600.00                            ,0.00                        ,"2,300.00"            ,                 3987
G      ,                2654 ,2019 ,           33 ,             1 ,12/29/2019 ,12/28/2019    ,              17 ,Thriving        ,                      135 ,                            26 ,                       30 ,                            50 ,                                 16 ,                            66 ,                       2 ,                            6 ,                      91 ,                          93 ,                          16 ,                               33 ,                                3 ,                          3 ,                          2 ,                         139 ,                          15 ,                            0 ,                            0 ,               265 ,                        171 ,                               145 ,                     174 ,                     57 ,0.00                          ,"2,500.00"                        ,0.00                        ,"10,000.00"           ,                 6000
G      ,                2655 ,2019 ,           39 ,             1 ,12/29/2019 ,12/29/2019    ,              18 ,Thriving        ,                      262 ,                            25 ,                       75 ,                           153 ,                                 26 ,                           156 ,                       6 ,                           24 ,                     156 ,                         217 ,                          38 ,                               90 ,                               31 ,                         12 ,                          5 ,                         346 ,                          42 ,                            0 ,                            0 ,               302 ,                        158 ,                                56 ,                     223 ,                    112 ,0.00                          ,"3,600.00"                        ,"1,000.00"                  ,"3,000.00"            ,                37412
G      ,                2656 ,2019 ,           45 ,             1 ,12/29/2019 ,12/28/2019    ,              17 ,Thriving        ,                      186 ,                            15 ,                       71 ,                            47 ,                                 12 ,                            63 ,                       4 ,                            7 ,                      73 ,                         115 ,                          25 ,                               17 ,                                4 ,                          5 ,                          5 ,                         262 ,                          29 ,                            0 ,                            0 ,               320 ,                        300 ,                               244 ,                      78 ,                     44 ,"11,000.00"                   ,0.00                              ,"3,000.00"                  ,"1,500.00"            ,                20466
G      ,                2658 ,2019 ,          587 ,             1 ,12/29/2019 ,12/28/2019    ,              21 ,Thriving        ,                       34 ,                             5 ,                       15 ,                            35 ,                                  5 ,                            26 ,                       0 ,                            2 ,                      32 ,                          30 ,                           3 ,                               24 ,                                7 ,                          1 ,                          2 ,                          29 ,                           3 ,                            5 ,                            1 ,                20 ,                         20 ,                                 0 ,                      20 ,                     10 ,211.00                        ,"3,500.00"                        ,"1,000.00"                  ,"1,000.00"            ,                 1142
G      ,                2659 ,2019 ,          662 ,             1 ,12/29/2019 ,12/28/2019    ,              12 ,None            ,                      481 ,                            85 ,                      279 ,                           161 ,                                 82 ,                           320 ,                       2 ,                           22 ,                     132 ,                         289 ,                          87 ,                               72 ,                               52 ,                         11 ,                          4 ,                         472 ,                         115 ,                            3 ,                            0 ,               349 ,                        330 ,                                34 ,                     330 ,                     21 ,0.00                          ,"20,000.00"                       ,"3,000.00"                  ,0.00                  ,                12000
G      ,                2660 ,2019 ,           57 ,             1 ,12/30/2019 ,12/30/2019    ,               4 ,None            ,                       47 ,                             7 ,                       24 ,                            16 ,                                  3 ,                            20 ,                       2 ,                            4 ,                      44 ,                          32 ,                           6 ,                                6 ,                                0 ,                          0 ,                          0 ,                          85 ,                          12 ,                            0 ,                            0 ,                77 ,                         25 ,                                10 ,                       0 ,                      8 ,0.00                          ,0.00                              ,0.00                        ,0.00                  ,                  383
G      ,                2663 ,2019 ,          197 ,             1 ,12/30/2019 ,12/29/2019    ,              16 ,Thriving        ,                       54 ,                             4 ,                       22 ,                            36 ,                                  7 ,                            38 ,                       0 ,                            5 ,                      39 ,                          40 ,                           8 ,                               19 ,                                7 ,                          1 ,                          1 ,                          57 ,                          12 ,                           16 ,                            3 ,                54 ,                         25 ,                                29 ,                      41 ,                     11 ,0.00                          ,0.00                              ,"1,000.00"                  ,550.00                ,                 2770
G      ,                2666 ,2019 ,          585 ,             1 ,12/30/2019 ,12/30/2019    ,              18 ,Thriving        ,                      119 ,                            14 ,                       38 ,                            18 ,                                  7 ,                            35 ,                       1 ,                           10 ,                      42 ,                          68 ,                          16 ,                                5 ,                                0 ,                          3 ,                          1 ,                          84 ,                          16 ,                            5 ,                            3 ,                92 ,                         85 ,                                10 ,                      85 ,                     14 ,"17,000.00"                   ,0.00                              ,"1,000.00"                  ,"2,000.00"            ,                 7488
G      ,                2669 ,2019 ,           10 ,             1 ,12/31/2019 ,12/31/2019    ,               6 ,None            ,                      338 ,                            56 ,                      132 ,                           154 ,                                 52 ,                           227 ,                       6 ,                           25 ,                     228 ,                         211 ,                          47 ,                               83 ,                               28 ,                         12 ,                         16 ,                         321 ,                          72 ,                            0 ,                            0 ,               841 ,                          0 ,                               417 ,                       0 ,                     24 ,"1,000.00"                    ,0.00                              ,0.00                        ,"5,000.00"            ,                 3216
G      ,                2670 ,2019 ,           27 ,             1 ,12/31/2019 ,12/30/2019    ,               6 ,None            ,                       36 ,                             5 ,                       19 ,                             6 ,                                  2 ,                            16 ,                       1 ,                            4 ,                      48 ,                          16 ,                           3 ,                                0 ,                                0 ,                          0 ,                          0 ,                          55 ,                          10 ,                            0 ,                            0 ,               104 ,                         40 ,                                15 ,                      40 ,                      0 ,0.00                          ,0.00                              ,"1,000.00"                  ,0.00                  ,                 5000
G      ,                2671 ,2019 ,           32 ,             1 ,12/31/2019 ,12/30/2019    ,              18 ,Thriving        ,                       14 ,                             4 ,                       15 ,                            11 ,                                  4 ,                            18 ,                       1 ,                            3 ,                       9 ,                          14 ,                           4 ,                               10 ,                                3 ,                          1 ,                          1 ,                          14 ,                           2 ,                            3 ,                            1 ,                60 ,                         17 ,                                15 ,                      40 ,                     13 ,"3,000.00"                    ,0.00                              ,0.00                        ,0.00                  ,                 1500
G      ,                2672 ,2019 ,           42 ,             1 ,12/31/2019 ,12/30/2019    ,              15 ,None            ,                       12 ,                             3 ,                        3 ,                            18 ,                                  5 ,                            18 ,                       0 ,                            1 ,                      17 ,                           4 ,                           1 ,                               11 ,                                2 ,                          0 ,                          0 ,                          15 ,                           1 ,                            0 ,                            0 ,                10 ,                          6 ,                                 1 ,                       6 ,                      1 ,231.00                        ,"1,000.00"                        ,0.00                        ,0.00                  ,                  455
G      ,                2676 ,2019 ,          144 ,             1 ,12/31/2019 ,12/30/2019    ,              14 ,None            ,                       72 ,                             9 ,                       22 ,                            31 ,                                  5 ,                            29 ,                       3 ,                            2 ,                      50 ,                          30 ,                           5 ,                               15 ,                                7 ,                          2 ,                          2 ,                          50 ,                           7 ,                            8 ,                            3 ,                56 ,                         52 ,                                30 ,                      38 ,                     10 ,"1,800.00"                    ,126.00                            ,0.00                        ,500.00                ,                 4595
G      ,                2678 ,2019 ,          214 ,             1 ,12/31/2019 ,12/30/2019    ,              14 ,None            ,                       59 ,                             4 ,                       22 ,                            30 ,                                 14 ,                            48 ,                       3 ,                            4 ,                      32 ,                          35 ,                          11 ,                               21 ,                                7 ,                          2 ,                          1 ,                          54 ,                          12 ,                            2 ,                            0 ,                82 ,                         40 ,                                10 ,                      25 ,                     10 ,200.00                        ,200.00                            ,"1,500.00"                  ,0.00                  ,                 1600
G      ,                2686 ,2019 ,          491 ,             1 ,12/31/2019 ,12/31/2019    ,              17 ,Thriving        ,                       43 ,                             4 ,                       15 ,                            39 ,                                  5 ,                            39 ,                       1 ,                            8 ,                      52 ,                          25 ,                           3 ,                               18 ,                                8 ,                          3 ,                          2 ,                          63 ,                           6 ,                            0 ,                            0 ,                94 ,                         85 ,                                57 ,                      80 ,                     15 ,0.00                          ,0.00                              ,"1,000.00"                  ,"2,375.00"            ,                 2089
G      ,                2691 ,2019 ,          584 ,             1 ,12/31/2019 ,12/31/2019    ,              12 ,None            ,                       50 ,                             4 ,                       14 ,                            25 ,                                  2 ,                            34 ,                       1 ,                            7 ,                      39 ,                          22 ,                           4 ,                                9 ,                                4 ,                          1 ,                          1 ,                          26 ,                           6 ,                            0 ,                            0 ,                33 ,                         33 ,                                 9 ,                      20 ,                      1 ,15.00                         ,367.00                            ,"1,000.00"                  ,"1,000.00"            ,                 1120
G      ,                2693 ,2019 ,          604 ,             1 ,12/31/2019 ,12/30/2019    ,               7 ,None            ,                       27 ,                             2 ,                       12 ,                            14 ,                                  5 ,                            27 ,                       2 ,                            4 ,                      23 ,                          23 ,                           4 ,                                2 ,                                2 ,                          3 ,                          1 ,                          37 ,                           6 ,                            1 ,                            0 ,               103 ,                         14 ,                                 1 ,                      15 ,                      3 ,0.00                          ,0.00                              ,0.00                        ,"3,439.00"            ,                 1126
G      ,                2694 ,2019 ,          651 ,             1 ,12/31/2019 ,12/31/2019    ,               8 ,None            ,                      211 ,                            52 ,                       85 ,                            64 ,                                 39 ,                           105 ,                       6 ,                            9 ,                     100 ,                         107 ,                          17 ,                               33 ,                                7 ,                          6 ,                          5 ,                         119 ,                          22 ,                           18 ,                            1 ,                75 ,                         49 ,                                13 ,                      49 ,                     20 ,0.00                          ,0.00                              ,"2,000.00"                  ,600.00                ,                 2954
G      ,                2697 ,2019 ,           31 ,             1 ,1/1/2020   ,1/1/2020      ,              17 ,Thriving        ,                      159 ,                            19 ,                       34 ,                            41 ,                                 11 ,                            45 ,                       2 ,                            3 ,                      38 ,                          84 ,                           6 ,                               23 ,                                3 ,                          0 ,                          0 ,                         117 ,                           6 ,                           14 ,                            2 ,               107 ,                        107 ,                                84 ,                      23 ,                     22 ,0.00                          ,"2,503.00"                        ,0.00                        ,0.00                  ,                 2500
G      ,                2698 ,2019 ,           41 ,             1 ,1/1/2020   ,12/31/2019    ,              19 ,Thriving        ,                       29 ,                             3 ,                        6 ,                            12 ,                                 11 ,                            21 ,                       1 ,                            8 ,                      30 ,                          26 ,                           1 ,                                5 ,                                2 ,                          0 ,                          0 ,                          56 ,                           2 ,                            0 ,                            0 ,                52 ,                         26 ,                                 9 ,                      26 ,                     15 ,0.00                          ,0.00                              ,"1,000.00"                  ,0.00                  ,                 2146
G      ,                2700 ,2019 ,          117 ,             1 ,1/1/2020   ,12/31/2019    ,              18 ,Thriving        ,                       57 ,                             9 ,                       18 ,                            36 ,                                 14 ,                            35 ,                       0 ,                            8 ,                      56 ,                          40 ,                           5 ,                               13 ,                                1 ,                          2 ,                          3 ,                          41 ,                           6 ,                            0 ,                            0 ,                59 ,                         45 ,                                 2 ,                      59 ,                     17 ,0.00                          ,"3,000.00"                        ,"1,000.00"                  ,"1,200.00"            ,                 1233
G      ,                2701 ,2019 ,          172 ,             1 ,1/1/2020   ,12/31/2019    ,              15 ,None            ,                      122 ,                            10 ,                       29 ,                            65 ,                                 32 ,                           105 ,                       1 ,                           12 ,                     141 ,                          67 ,                           8 ,                               25 ,                                5 ,                          6 ,                          5 ,                          84 ,                           9 ,                           23 ,                            2 ,                64 ,                         64 ,                                36 ,                      64 ,                     24 ,565.00                        ,200.00                            ,"2,000.00"                  ,"1,000.00"            ,                12916
G      ,                2702 ,2019 ,          212 ,             1 ,1/1/2020   ,12/31/2019    ,              18 ,Thriving        ,                       32 ,                             3 ,                        8 ,                            14 ,                                  1 ,                            17 ,                       0 ,                            6 ,                      22 ,                          27 ,                           4 ,                                8 ,                                5 ,                          0 ,                          0 ,                          46 ,                           6 ,                            0 ,                            0 ,                32 ,                          8 ,                                 4 ,                       8 ,                     25 ,0.00                          ,0.00                              ,0.00                        ,"3,000.00"            ,                 1946
G      ,                2709 ,2019 ,          574 ,             1 ,1/1/2020   ,1/1/2020      ,               7 ,None            ,                      101 ,                            12 ,                       41 ,                            21 ,                                  6 ,                            62 ,                       2 ,                            2 ,                      30 ,                          59 ,                          13 ,                                7 ,                                6 ,                          3 ,                          2 ,                         103 ,                          13 ,                            0 ,                            0 ,                65 ,                         52 ,                                32 ,                       0 ,                      7 ,"1,500.00"                    ,0.00                              ,0.00                        ,0.00                  ,                 1609
G      ,                2710 ,2019 ,          576 ,             1 ,1/1/2020   ,12/31/2019    ,               9 ,None            ,                      883 ,                           134 ,                      378 ,                           343 ,                                119 ,                           453 ,                      14 ,                           16 ,                     228 ,                         650 ,                         146 ,                              168 ,                               36 ,                         15 ,                         14 ,                        1203 ,                         235 ,                            0 ,                            0 ,               540 ,                        270 ,                                 0 ,                     300 ,                     69 ,0.00                          ,"16,000.00"                       ,"4,000.00"                  ,0.00                  ,                21000
G      ,                2711 ,2019 ,          609 ,             1 ,1/1/2020   ,12/31/2019    ,               4 ,None            ,                      273 ,                            25 ,                       46 ,                            81 ,                                 24 ,                           100 ,                       4 ,                           12 ,                     102 ,                         144 ,                          14 ,                               36 ,                                7 ,                          9 ,                          3 ,                         283 ,                          26 ,                            0 ,                            0 ,               311 ,                         46 ,                                 0 ,                       0 ,                     24 ,650.00                        ,0.00                              ,"1,000.00"                  ,0.00                  ,                 1702
G      ,                2712 ,2019 ,          610 ,             1 ,1/1/2020   ,1/1/2020      ,              10 ,None            ,                       76 ,                             4 ,                       17 ,                            13 ,                                  6 ,                            24 ,                       0 ,                            2 ,                      32 ,                          39 ,                           0 ,                                5 ,                                1 ,                          0 ,                          2 ,                          54 ,                           2 ,                           17 ,                            1 ,                78 ,                         70 ,                                10 ,                      70 ,                      7 ,0.00                          ,0.00                              ,"1,000.00"                  ,"1,000.00"            ,                 3000
G      ,                2714 ,2019 ,          653 ,             1 ,1/1/2020   ,12/31/2019    ,               8 ,None            ,                      118 ,                            12 ,                       40 ,                            58 ,                                 16 ,                            50 ,                       2 ,                            4 ,                      58 ,                          72 ,                          16 ,                               31 ,                               10 ,                          1 ,                          3 ,                          86 ,                          16 ,                            0 ,                            0 ,                99 ,                         36 ,                                 4 ,                      36 ,                      7 ,0.00                          ,500.00                            ,0.00                        ,"1,000.00"            ,                 3223
G      ,                2717 ,2019 ,          775 ,             1 ,1/2/2020   ,1/1/2020      ,              17 ,Thriving        ,                       61 ,                             5 ,                       11 ,                            31 ,                                 13 ,                            41 ,                       0 ,                            4 ,                      36 ,                          41 ,                           2 ,                               13 ,                                8 ,                          2 ,                          3 ,                          51 ,                           1 ,                            0 ,                            0 ,                52 ,                         52 ,                                10 ,                       0 ,                     11 ,"12,848.00"                   ,"2,848.00"                        ,"2,000.00"                  ,0.00                  ,                 4319
G      ,                2718 ,2019 ,           55 ,             1 ,1/3/2020   ,1/2/2020      ,              12 ,None            ,                      173 ,                            25 ,                       47 ,                            41 ,                                 17 ,                            55 ,                       1 ,                            8 ,                      51 ,                         139 ,                          22 ,                               26 ,                               13 ,                          3 ,                          3 ,                         245 ,                          32 ,                            0 ,                            0 ,               230 ,                         56 ,                               106 ,                      56 ,                     10 ,0.00                          ,0.00                              ,"3,900.00"                  ,0.00                  ,                 7204
G      ,                2721 ,2019 ,          577 ,             1 ,1/3/2020   ,1/2/2020      ,              16 ,Thriving        ,                      140 ,                            41 ,                       66 ,                            55 ,                                 14 ,                            61 ,                       3 ,                           11 ,                      90 ,                          70 ,                          14 ,                               22 ,                                5 ,                          4 ,                          4 ,                          92 ,                          18 ,                            0 ,                            0 ,                83 ,                         45 ,                                26 ,                      45 ,                     16 ,"26,716.00"                   ,"99,707.00"                       ,"2,000.00"                  ,0.00                  ,                 3479
G      ,                2723 ,2019 ,          741 ,             1 ,1/3/2020   ,1/3/2020      ,              17 ,Thriving        ,                       24 ,                             1 ,                       19 ,                            11 ,                                 10 ,                            21 ,                       0 ,                            1 ,                      30 ,                           9 ,                           3 ,                                0 ,                                1 ,                          0 ,                          1 ,                          10 ,                           4 ,                            0 ,                            0 ,                17 ,                         10 ,                                 6 ,                      10 ,                      0 ,0.00                          ,0.00                              ,0.00                        ,950.00                ,                  356
G      ,                2724 ,2019 ,          133 ,             1 ,1/4/2020   ,1/3/2020      ,              11 ,None            ,                       70 ,                             9 ,                       23 ,                            22 ,                                 19 ,                            43 ,                       2 ,                            4 ,                      77 ,                          48 ,                           2 ,                                2 ,                                1 ,                          3 ,                          4 ,                          71 ,                           4 ,                            0 ,                            0 ,                77 ,                         77 ,                                 0 ,                       0 ,                      0 ,0.00                          ,0.00                              ,"2,000.00"                  ,"2,700.00"            ,                 2209
G      ,                2725 ,2019 ,          213 ,             2 ,1/4/2020   ,1/3/2020      ,              24 ,High Performing ,                       41 ,                            12 ,                       21 ,                            23 ,                                 12 ,                            27 ,                       0 ,                            2 ,                      29 ,                          39 ,                           9 ,                               16 ,                                6 ,                          1 ,                          1 ,                          34 ,                           4 ,                            7 ,                            0 ,                38 ,                         34 ,                                24 ,                      34 ,                     12 ,0.00                          ,"10,000.00"                       ,0.00                        ,"1,400.00"            ,                 3024
G      ,                2726 ,2019 ,          468 ,             1 ,1/4/2020   ,1/3/2020      ,              24 ,High Performing ,                       25 ,                             5 ,                       22 ,                            15 ,                                  2 ,                            16 ,                       2 ,                            1 ,                      23 ,                          15 ,                           9 ,                                8 ,                                3 ,                          1 ,                          2 ,                          24 ,                           9 ,                            0 ,                            0 ,                21 ,                         22 ,                                 0 ,                      24 ,                      9 ,500.00                        ,0.00                              ,0.00                        ,750.00                ,                 1000
G      ,                2733 ,2019 ,          198 ,             1 ,1/8/2020   ,1/7/2020      ,              12 ,None            ,                       63 ,                             8 ,                       32 ,                            23 ,                                 11 ,                            58 ,                       5 ,                            7 ,                      79 ,                          34 ,                           9 ,                               11 ,                                6 ,                          4 ,                          3 ,                          34 ,                           9 ,                            0 ,                            0 ,               143 ,                         72 ,                                50 ,                       0 ,                      4 ,500.00                        ,750.00                            ,0.00                        ,"1,000.00"            ,                 2000
G      ,                2734 ,2019 ,          296 ,             1 ,1/8/2020   ,1/7/2020      ,               7 ,None            ,                       52 ,                             2 ,                       14 ,                            17 ,                                  6 ,                            26 ,                       0 ,                            7 ,                      39 ,                          27 ,                           5 ,                                6 ,                                5 ,                          2 ,                          2 ,                          49 ,                           2 ,                            0 ,                            0 ,                69 ,                         43 ,                                 4 ,                      33 ,                      1 ,"1,000.00"                    ,750.00                            ,0.00                        ,"1,900.00"            ,                 1325
